time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-08 00:00:00+00:00,16,5,6.0,2.0
2025-09-09 00:00:00+00:00,2,2,11.0,2.0
2025-09-10 00:00:00+00:00,3,3,1.0,1.0
2025-09-11 00:00:00+00:00,5,3,2.0,1.0
2025-09-12 00:00:00+00:00,7,7,18.0,4.0
2025-09-13 00:00:00+00:00,20,5,14.0,2.0
2025-09-14 00:00:00+00:00,8,7,1.0,1.0
2025-09-15 00:00:00+00:00,9,7,60.0,3.0
2025-09-16 00:00:00+00:00,5,5,16.0,3.0
2025-09-17 00:00:00+00:00,3,3,16.0,3.0
2025-09-18 00:00:00+00:00,16,14,8.0,3.0
2025-09-19 00:00:00+00:00,14,12,,
2025-09-20 00:00:00+00:00,5,5,,
2025-09-21 00:00:00+00:00,2,2,1.0,1.0
