time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-04 00:00:00+00:00,21,8,1,1
2026-05-05 00:00:00+00:00,35,9,0,0
2026-05-06 00:00:00+00:00,236,36,5,1
2026-05-07 00:00:00+00:00,24,13,0,0
2026-05-08 00:00:00+00:00,26,13,0,0
2026-05-09 00:00:00+00:00,12,7,0,0
2026-05-10 00:00:00+00:00,41,14,1,1
2026-05-11 00:00:00+00:00,132,34,0,0
2026-05-12 00:00:00+00:00,84,28,0,0
2026-05-13 00:00:00+00:00,12,7,0,0
2026-05-14 00:00:00+00:00,36,13,0,0
2026-05-15 00:00:00+00:00,20,9,0,0
2026-05-16 00:00:00+00:00,24,12,0,0
2026-05-17 00:00:00+00:00,52,23,21,2
