time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-28 00:00:00+00:00,165,14,244.0,1.0
2025-05-29 00:00:00+00:00,53,11,14.0,1.0
2025-05-30 00:00:00+00:00,21,7,,
2025-05-31 00:00:00+00:00,8,5,,
2025-06-01 00:00:00+00:00,3,3,1.0,1.0
2025-06-02 00:00:00+00:00,3,3,1.0,1.0
2025-06-03 00:00:00+00:00,5,3,,
2025-06-04 00:00:00+00:00,15,5,,
2025-06-05 00:00:00+00:00,11,6,,
2025-06-06 00:00:00+00:00,65,13,38.0,1.0
2025-06-07 00:00:00+00:00,24,9,5.0,1.0
2025-06-08 00:00:00+00:00,6,5,2.0,1.0
2025-06-09 00:00:00+00:00,15,5,2.0,1.0
2025-06-10 00:00:00+00:00,1,1,3.0,1.0
